lon,lat,temperature
112.25,35,638.16669023349
112.5,35,625.38972646208
112.75,35,608.21361419905
113,35,603.56846888218
113.25,35,597.16513166808
113.5,35,592.06597531323
113.75,35,592.56812872943
114,35,594.9654960983
114.25,35,603.88882004805
114.5,35,614.14862567402
114.75,35,626.55780855139
115,35,627.43089817133
115.25,35,629.01260443939
115.5,35,623.35585714161
115.75,35,610.89996737511
116,35,595.78568194063
116.25,35,575.06659521671
116.5,35,542.3855067828
116.75,35,523.90644647674
117,35,510.36448160252
117.25,35,510.93283309996
117.5,35,518.66014091112
117.75,35,538.00694195579
118,35,566.13150572711
118.25,35,601.41366642248
118.5,35,641.25896343769
118.75,35,664.27523843748
119,35,684.15072809285
119.25,35,673.73762824766
119.5,35,673.79414977933
119.75,35,667.5723974524
120,35,663.75215821841
120.25,35,658.32944524555
120.5,35,663.89728005804
120.75,35,632.65961451143
106,35.25,710.00459899825
106.25,35.25,620.47149978539
106.5,35.25,523.6313094577
106.75,35.25,524.15149525828
107,35.25,604.31614823576
107.25,35.25,678.46303430461
107.5,35.25,746.93804288038
107.75,35.25,795.86137437903
108,35.25,829.33257455382
108.25,35.25,857.26748986455
108.5,35.25,873.56784053754
108.75,35.25,880.72781813316
109,35.25,889.30945842388
109.25,35.25,891.74352786106
109.5,35.25,881.77699231525
109.75,35.25,850.40787154541
110,35.25,829.64127835322
110.25,35.25,805.88751467039
110.5,35.25,794.57522570165
110.75,35.25,799.52813574797
111,35.25,800.58284378186
111.25,35.25,760.75989862449
111.5,35.25,741.72691298321
111.75,35.25,719.77757376626
112,35.25,680.72566939507
112.25,35.25,659.70658824891
112.5,35.25,642.24939225815
112.75,35.25,634.64346921817
113,35.25,633.1285364834
113.25,35.25,628.73618724324
113.5,35.25,625.95083784473
113.75,35.25,627.41169885391
114,35.25,634.21560463645
114.25,35.25,643.64167738927
114.5,35.25,655.98409635182
114.75,35.25,670.29540316582
115,35.25,681.441877535
115.25,35.25,682.91893599902
115.5,35.25,678.63894229388
115.75,35.25,661.22608110996
116,35.25,637.40971391791
116.25,35.25,595.85718925972
116.5,35.25,561.63169068048
116.75,35.25,532.76985494198
117,35.25,509.11880362421
117.25,35.25,492.69969472804
117.5,35.25,500.96198586588
117.75,35.25,517.23430365623
118,35.25,545.58521317024
118.25,35.25,580.67978464057
118.5,35.25,618.56827649389
118.75,35.25,641.04096617102
119,35.25,655.34689027417
119.25,35.25,660.49369981939
119.5,35.25,660.38747354082
119.75,35.25,659.28080885517
120,35.25,654.84416035024
120.25,35.25,651.21879059293
120.5,35.25,647.1222930031
120.75,35.25,626.83126824398
121,35.25,676.07859271022
121.25,35.25,684.66642520656
121.5,35.25,693.03635783493
105.75,35.5,838.45659984406
106,35.5,758.1563831145
106.25,35.5,674.37832890076
106.5,35.5,604.37661793053
106.75,35.5,601.10304062725
107,35.5,657.78728497529
107.25,35.5,722.11498721027
107.5,35.5,789.15918480839
107.75,35.5,844.01192915025
108,35.5,879.77154883813
108.25,35.5,899.59519940473
108.5,35.5,887.8531658666
108.75,35.5,884.36623738324
109,35.5,871.38890389444
109.25,35.5,866.91391970652
109.5,35.5,864.52625494898
109.75,35.5,837.73583854573
110,35.5,813.45551678656
110.25,35.5,787.4403932766
110.5,35.5,780.20215340418
110.75,35.5,787.82604901603
111,35.5,793.27633589499
111.25,35.5,768.03702784535
111.5,35.5,754.35001548154
111.75,35.5,725.92637682259
112,35.5,705.3533368293
112.25,35.5,682.37255156462
112.5,35.5,657.82199185146
112.75,35.5,658.40348097088
113,35.5,657.13044918537
113.25,35.5,655.8035410366
113.5,35.5,657.10540152246
113.75,35.5,661.89453112853
114,35.5,673.53544506965
114.25,35.5,685.39444053493
114.5,35.5,692.99128428565
114.75,35.5,710.38130570303
115,35.5,729.69786434405
115.25,35.5,741.86445637528
115.5,35.5,741.43936985345
115.75,35.5,712.14003296255
116,35.5,666.61166186941
116.25,35.5,621.98207566709
116.5,35.5,578.62469980746
116.75,35.5,539.41188864195
117,35.5,510.13396453952
117.25,35.5,482.79463422777
117.5,35.5,469.39570536934
117.75,35.5,479.5701309475
118,35.5,518.17681277351
118.25,35.5,559.02294699044
118.5,35.5,599.25503502181
118.75,35.5,625.46260035034
119,35.5,643.09472251088
119.25,35.5,651.58240006259
119.5,35.5,648.18108204843
119.75,35.5,647.12824394993
120,35.5,646.32098018304
120.25,35.5,645.59950214537
120.5,35.5,655.23065036737
120.75,35.5,643.68246109984
121,35.5,664.77716678551
121.25,35.5,674.74994147562
121.5,35.5,605.14732075032
121.75,35.5,603.55915541467
108.75,35.75,892.44928364772
109,35.75,869.60970510761
109.25,35.75,864.02916115928
109.5,35.75,859.34877822248
109.75,35.75,833.54032029053
110,35.75,814.7521810036
110.25,35.75,796.92605122849
110.5,35.75,791.55391827745
110.75,35.75,794.19009212355
111,35.75,796.07283642839
111.25,35.75,788.88651676021
111.5,35.75,768.92554638888
111.75,35.75,749.42391070863
112,35.75,731.25564932299
112.25,35.75,708.51796295963
112.5,35.75,689.18202150563
112.75,35.75,679.89677115486
113,35.75,681.24648508239
113.25,35.75,680.40696800218
113.5,35.75,684.00032630249
113.75,35.75,693.18560777381
114,35.75,707.47204213075
114.25,35.75,712.04598618469
114.5,35.75,736.13801694164
114.75,35.75,750.26576860749
115,35.75,766.10451790729
115.25,35.75,785.35446749278
115.5,35.75,805.23350152814
115.75,35.75,759.10946635333
116,35.75,704.09271720208
116.25,35.75,654.49137688883
116.5,35.75,600.90296019013
116.75,35.75,551.61964793641
117,35.75,507.47599637669
117.25,35.75,473.28473142021
117.5,35.75,448.71353703983
117.75,35.75,452.92375502362
118,35.75,497.13598745771
118.25,35.75,546.47585206432
118.5,35.75,589.84806604165
118.75,35.75,619.14668895297
119,35.75,638.09894065208
119.25,35.75,646.98063197256
119.5,35.75,649.62449281038
119.75,35.75,642.33356609231
120,35.75,652.47672046426
120.25,35.75,661.2939788045
120.5,35.75,669.65224686793
120.75,35.75,647.41209754225
121,35.75,657.27454149192
121.25,35.75,600.92523969922
121.5,35.75,606.48756586855
121.75,35.75,605.39448185395
106.25,36,789.33640227822
106.5,36,760.081695037
106.75,36,750.78870899467
107,36,775.19255471365
107.25,36,823.03720221669
107.5,36,889.95112834537
107.75,36,963.01432763691
108,36,981.4912188392
108.25,36,951.0407311874
108.5,36,920.90476353778
108.75,36,901.09668815404
109,36,881.67126435816
109.25,36,870.74255836634
109.5,36,861.14688205547
109.75,36,839.55544756058
110,36,826.35349339758
110.25,36,814.48373234941
110.5,36,808.89578891054
110.75,36,809.42684279245
111,36,805.17151180218
111.25,36,798.38072275268
111.5,36,786.3117648203
111.75,36,768.45747927791
112,36,751.4452278204
112.25,36,731.98623113275
112.5,36,705.31484348133
112.75,36,685.97708744804
113,36,673.13574868831
113.25,36,671.26590614152
113.5,36,705.18317590043
113.75,36,716.71534604915
114,36,737.82534318392
114.25,36,754.065874414
114.5,36,761.08835969682
114.75,36,773.88933249482
115,36,780.08462755817
115.25,36,785.29813177547
115.5,36,790.98231536088
115.75,36,754.18848379088
116,36,711.44583103697
116.25,36,665.75538385321
116.5,36,623.30616732523
116.75,36,568.01958752109
117,36,519.91467055642
117.25,36,480.57799548038
117.5,36,451.12691584992
117.75,36,456.18385637324
118,36,502.00326196702
118.25,36,551.94907044756
118.5,36,595.95256643808
118.75,36,628.19244675675
119,36,645.44017403502
119.25,36,654.81664804496
119.5,36,655.20247063973
119.75,36,650.06160785232
120,36,649.07452454624
120.25,36,654.35769919688
120.5,36,663.71470616405
120.75,36,646.4764582867
121,36,589.55189963397
121.25,36,604.89518543018
121.5,36,611.99804730943
121.75,36,611.27485675683
122,36,615.0541330152
105,36.25,992.06643497969
105.25,36.25,973.6949307007
105.5,36.25,945.40618432623
105.75,36.25,915.68507223704
106,36.25,863.20000004711
106.25,36.25,823.89500270442
106.5,36.25,803.63149988991
106.75,36.25,797.98978965956
107,36.25,812.00313761917
107.25,36.25,845.20922134711
107.5,36.25,900.79882554492
107.75,36.25,962.73353023482
108,36.25,974.84025345669
108.25,36.25,946.388142275
108.5,36.25,918.77964530624
108.75,36.25,902.91526025138
109,36.25,887.79965179039
109.25,36.25,876.69301120196
109.5,36.25,852.00947588847
109.75,36.25,847.27950035051
110,36.25,839.60835570791
110.25,36.25,833.65993887859
110.5,36.25,828.10939785653
110.75,36.25,823.8567788851
111,36.25,817.44746773591
111.25,36.25,810.22691358751
111.5,36.25,792.25550984942
111.75,36.25,772.98907257537
112,36.25,754.10443122348
112.25,36.25,730.23589034702
112.5,36.25,701.31767754525
112.75,36.25,692.70842432127
113,36.25,678.37165769108
113.25,36.25,669.23334046948
113.5,36.25,670.92935240036
113.75,36.25,684.75555077626
114,36.25,718.0907807773
114.25,36.25,765.32073074272
114.5,36.25,764.72493513639
114.75,36.25,774.06796454413
115,36.25,778.14570391925
115.25,36.25,765.41982659954
115.5,36.25,760.89780310735
115.75,36.25,726.78044239038
116,36.25,701.32387545554
116.25,36.25,661.39356246282
116.5,36.25,616.65527045799
116.75,36.25,568.11908571046
117,36.25,526.48934811851
117.25,36.25,496.55207784455
117.5,36.25,480.96642020019
117.75,36.25,491.16704443071
118,36.25,526.76967231254
118.25,36.25,574.21517562146
118.5,36.25,624.30145532142
118.75,36.25,657.70688136593
119,36.25,668.91901677631
119.25,36.25,673.88049942451
119.5,36.25,671.88301798854
119.75,36.25,663.01775108235
120,36.25,660.3389337231
120.25,36.25,662.3889930491
120.5,36.25,668.52767340759
120.75,36.25,600.92236185172
121,36.25,599.89451658545
121.25,36.25,593.66941347692
121.5,36.25,617.12254347398
121.75,36.25,617.90169517387
122,36.25,621.14223697242
105,36.5,949.19746820768
105.25,36.5,944.86401540664
105.5,36.5,927.45056805174
105.75,36.5,898.42180538349
106,36.5,868.87269260639
106.25,36.5,841.73904576214
106.5,36.5,829.59486027288
106.75,36.5,822.809083561
107,36.5,824.05345613856
107.25,36.5,844.66514758092
107.5,36.5,883.41799201649
107.75,36.5,912.42483453896
108,36.5,924.21866122534
108.25,36.5,914.71149693512
108.5,36.5,900.10965312777
108.75,36.5,893.00869788516
109,36.5,883.64606298528
109.25,36.5,871.61622339606
109.5,36.5,853.39672925985
109.75,36.5,850.85120724538
110,36.5,852.56435775494
110.25,36.5,851.07370012505
110.5,36.5,844.01721249375
110.75,36.5,839.81420410691
111,36.5,834.04273332705
111.25,36.5,812.37872004691
111.5,36.5,790.47426165696
111.75,36.5,768.40990738822
112,36.5,744.45518969997
112.25,36.5,716.55674661611
112.5,36.5,694.8913018278
112.75,36.5,691.60402663831
113,36.5,677.95749216852
113.25,36.5,667.52424788472
113.5,36.5,662.96075444693
113.75,36.5,687.22621132478
114,36.5,710.05048838791
114.25,36.5,725.91407055373
114.5,36.5,736.80151396421
114.75,36.5,767.05106800529
115,36.5,764.9217573757
115.25,36.5,742.06990110314
115.5,36.5,723.54261285716
115.75,36.5,702.619584865
116,36.5,674.60812087726
116.25,36.5,640.16127234591
116.5,36.5,597.98953456202
116.75,36.5,555.40268182491
117,36.5,527.55209734301
117.25,36.5,516.27494616532
117.5,36.5,519.86512425108
117.75,36.5,536.80043372147
118,36.5,561.12612936424
118.25,36.5,611.51026458912
118.5,36.5,666.79093117568
118.75,36.5,701.21945483043
119,36.5,711.93907799572
119.25,36.5,703.273013259
119.5,36.5,697.1644558855
119.75,36.5,689.90994920429
120,36.5,677.99487951677
120.25,36.5,637.04178303651
120.5,36.5,629.78517382471
120.75,36.5,617.13590774177
121,36.5,614.33184314165
121.25,36.5,588.25936127804
121.5,36.5,620.71154927408
121.75,36.5,625.01088428552
122,36.5,627.53190089808
105.25,36.75,900.56189430633
105.5,36.75,893.2917985559
105.75,36.75,891.22615416657
106,36.75,870.26688375786
106.25,36.75,843.01072695012
106.5,36.75,838.56653398569
106.75,36.75,826.23093141892
107,36.75,822.65455708513
107.25,36.75,827.23517066036
107.5,36.75,842.80710487293
107.75,36.75,856.98779900201
108,36.75,868.04328803685
108.25,36.75,872.25617758107
108.5,36.75,870.88584170134
108.75,36.75,873.76368071042
109,36.75,869.30374176501
109.25,36.75,850.5444059322
109.5,36.75,853.18884804061
109.75,36.75,857.27449978028
110,36.75,859.16656319188
110.25,36.75,863.86072445686
110.5,36.75,862.73355156071
110.75,36.75,857.00693672159
111,36.75,836.6275528785
111.25,36.75,811.60432090664
111.5,36.75,786.2300661196
111.75,36.75,760.5183702888
112,36.75,733.02405078506
112.25,36.75,706.74606311551
112.5,36.75,678.08268948027
112.75,36.75,676.92129195758
113,36.75,672.97961084629
113.25,36.75,663.63600498199
113.5,36.75,661.05237307877
113.75,36.75,677.51611564614
114,36.75,694.47262171938
114.25,36.75,713.06954449362
114.5,36.75,719.02783234151
114.75,36.75,723.61389443321
115,36.75,747.11667661094
115.25,36.75,721.5541550429
115.5,36.75,694.81469225889
115.75,36.75,677.17812573638
116,36.75,650.44437864749
116.25,36.75,616.00562732036
116.5,36.75,574.74110016859
116.75,36.75,539.2122678135
117,36.75,526.42212854166
117.25,36.75,534.83754570666
117.5,36.75,559.01733706962
117.75,36.75,587.77062313786
118,36.75,604.2248686148
118.25,36.75,667.31106518247
118.5,36.75,741.6955877422
118.75,36.75,761.78616424099
119,36.75,752.23542243948
119.25,36.75,733.3382010142
119.5,36.75,719.43268682195
119.75,36.75,693.9587499684
120,36.75,671.09475853365
120.25,36.75,657.02971999947
120.5,36.75,645.13083520742
120.75,36.75,605.21263632175
121,36.75,587.99997881371
121.25,36.75,553.63660937987
121.5,36.75,579.13813253175
121.75,36.75,566.82097624175
122,36.75,561.89943264376
104.5,37,809.67137810585
104.75,37,850.73795279718
105,37,870.31955596121
105.25,37,858.9403027222
105.5,37,858.632907329
105.75,37,872.57855770766
106,37,857.67712385215
106.25,37,866.92276244784
106.5,37,842.61553098978
106.75,37,825.55467736168
107,37,810.36743209374
107.25,37,798.59004923319
107.5,37,790.58467337805
107.75,37,794.20757608962
108,37,809.20566751212
108.25,37,825.62643904932
108.5,37,844.78757487823
108.75,37,852.16777982551
109,37,855.80424543997
109.25,37,846.32600561357
109.5,37,849.47021052011
109.75,37,856.93834358371
110,37,864.51892799241
110.25,37,875.42558428913
110.5,37,875.07933096958
110.75,37,864.67805840615
111,37,835.41997156294
111.25,37,806.43162773793
111.5,37,778.21832819257
111.75,37,748.74269686795
112,37,720.60751669784
112.25,37,692.49974689505
112.5,37,664.37213504706
112.75,37,665.72648907721
113,37,648.52074913811
113.25,37,639.91205478023
113.5,37,648.28619706474
113.75,37,654.18384351856
114,37,669.20521224599
114.25,37,679.39805148427
114.5,37,687.58584401523
114.75,37,691.12149755445
115,37,701.2484641375
115.25,37,694.35574833081
115.5,37,667.67276524175
115.75,37,655.2577722381
116,37,632.92672514496
116.25,37,600.74985332872
116.5,37,560.09677154265
116.75,37,519.30326958151
117,37,523.04579328021
117.25,37,555.20203151964
117.5,37,598.78992809598
117.75,37,651.4741531061
118,37,702.27061420007
118.25,37,791.54158982464
118.5,37,849.00202757321
118.75,37,827.95255846105
119,37,794.81463829481
119.25,37,765.49344100826
119.5,37,739.77182325756
119.75,37,716.43354902972
120,37,690.68558377743
120.25,37,668.15252149218
120.5,37,637.99311109092
120.75,37,615.71249058677
121,37,594.66352065433
121.25,37,559.51307245306
121.5,37,572.39573961403
121.75,37,565.76057699064
122,37,553.7234071874
105,37.25,819.93668475812
105.25,37.25,809.72204662748
105.5,37.25,815.0305682453
105.75,37.25,849.95926201603
106,37.25,841.45846009324
106.25,37.25,864.46807649665
106.5,37.25,840.900856711
106.75,37.25,820.05530287132
107,37.25,792.95731580756
107.25,37.25,754.34664317441
107.5,37.25,724.59202916792
107.75,37.25,727.71930976407
108,37.25,760.90594187168
108.25,37.25,794.24197730049
108.5,37.25,823.69315776202
108.75,37.25,841.32165752218
109,37.25,840.32331392911
109.25,37.25,850.49079103862
109.5,37.25,858.60724501975
109.75,37.25,863.95984284654
110,37.25,867.98659659063
110.25,37.25,869.82495436343
110.5,37.25,870.34539789271
110.75,37.25,854.56085659485
111,37.25,826.28457321516
111.25,37.25,795.04114405459
111.5,37.25,763.0631256395
111.75,37.25,734.27395153451
112,37.25,704.99843524304
112.25,37.25,676.45900778089
112.5,37.25,651.0091749985
112.75,37.25,625.64479601733
113,37.25,635.28621090943
113.25,37.25,625.70989685953
113.5,37.25,633.1753498316
113.75,37.25,639.67925978888
114,37.25,654.5814061878
114.25,37.25,663.46784527121
114.5,37.25,671.93124991697
114.75,37.25,674.95638768083
115,37.25,666.20635095441
115.25,37.25,663.87831403764
115.5,37.25,655.77442275918
115.75,37.25,642.74355611561
116,37.25,627.98277288277
116.25,37.25,594.0214279601
116.5,37.25,558.66151458647
116.75,37.25,533.15540641612
117,37.25,546.3368795909
117.25,37.25,575.1938261551
117.5,37.25,625.93748221405
117.75,37.25,688.27395163305
118,37.25,768.70676258514
118.25,37.25,890.83008168993
118.5,37.25,940.96352998123
118.75,37.25,864.16920605931
119,37.25,814.29003528619
119.25,37.25,777.27592927702
119.5,37.25,751.63352148726
119.75,37.25,731.27141507727
120,37.25,702.24143961909
120.25,37.25,677.59497144063
120.5,37.25,646.95926932847
120.75,37.25,620.52344156586
121,37.25,596.36848812188
121.25,37.25,611.16690725497
121.5,37.25,566.33190835118
121.75,37.25,541.53845476484
122,37.25,543.69254112676
122.25,37.25,531.20260454028
104.5,37.5,676.5469143157
104.75,37.5,772.26083133163
105,37.5,788.81212155942
105.25,37.5,778.39477466188
105.5,37.5,790.61654011533
105.75,37.5,822.99985394889
106,37.5,872.68641050109
106.25,37.5,850.19444948342
106.5,37.5,825.44084246821
106.75,37.5,802.23369263353
107,37.5,766.61228290919
107.25,37.5,715.14012756814
107.5,37.5,659.41457392708
107.75,37.5,664.70492136032
108,37.5,720.19016045273
108.25,37.5,770.02942088373
108.5,37.5,803.99783534381
108.75,37.5,818.26596108803
109,37.5,838.45925821631
109.25,37.5,851.17841388454
109.5,37.5,859.38630192185
109.75,37.5,863.3520803347
110,37.5,863.0011351361
110.25,37.5,864.17988567183
110.5,37.5,855.56032786219
110.75,37.5,835.4111024938
111,37.5,807.88898306295
111.25,37.5,777.79098750131
111.5,37.5,744.63313641353
111.75,37.5,714.1777741234
112,37.5,685.13550735081
112.25,37.5,658.30157060845
112.5,37.5,634.69393659682
112.75,37.5,600.07203804029
113,37.5,578.67460785492
113.25,37.5,620.53784840028
113.5,37.5,619.01299486606
113.75,37.5,624.51179901039
114,37.5,638.0235916421
114.25,37.5,644.94720696415
114.5,37.5,653.37514630987
114.75,37.5,660.70532668448
115,37.5,649.20223763883
115.25,37.5,649.5064404386
115.5,37.5,648.86850115537
115.75,37.5,648.63137836818
116,37.5,628.54421116609
116.25,37.5,601.89654976296
116.5,37.5,569.45352654988
116.75,37.5,549.05931214187
117,37.5,563.98965364998
117.25,37.5,588.11310627496
117.5,37.5,636.58064849195
117.75,37.5,694.58378559634
118,37.5,763.25584782532
118.25,37.5,846.8640580644
118.5,37.5,868.79655037876
118.75,37.5,835.88245093052
119,37.5,800.98838925576
119.25,37.5,773.11483160577
119.5,37.5,750.30326466063
119.75,37.5,733.02411629142
120,37.5,707.20070843313
120.25,37.5,669.26756156555
120.5,37.5,644.75940102883
120.75,37.5,618.05995664245
121,37.5,592.24991653658
121.25,37.5,592.09028898165
121.5,37.5,556.95664817651
121.75,37.5,531.92120314425
122,37.5,531.49557670241
104.25,37.75,714.5524563907
104.5,37.75,653.61680649369
104.75,37.75,695.41207063997
105,37.75,768.36943599705
105.25,37.75,784.81176570543
105.5,37.75,768.95442948097
105.75,37.75,807.3772043552
106,37.75,874.17970390429
106.25,37.75,848.07839466132
106.5,37.75,824.24065548977
106.75,37.75,782.38831493368
107,37.75,748.51134412862
107.25,37.75,704.31862844208
107.5,37.75,661.99516510088
107.75,37.75,666.15032319641
108,37.75,712.42330605457
108.25,37.75,762.09879628786
108.5,37.75,791.51905262901
108.75,37.75,822.36059981287
109,37.75,843.31493024953
109.25,37.75,852.28448751484
109.5,37.75,857.61095407707
109.75,37.75,859.27624329425
110,37.75,857.2560441619
110.25,37.75,851.438070489
110.5,37.75,840.17252742521
110.75,37.75,816.08035162692
111,37.75,785.72974114619
111.25,37.75,755.43562847607
111.5,37.75,724.69088827
111.75,37.75,695.11005639426
112,37.75,666.12451562156
112.25,37.75,638.90858566765
112.5,37.75,610.74958679323
112.75,37.75,589.00822474569
113,37.75,572.89109412633
113.25,37.75,605.73187159446
113.5,37.75,602.90595306125
113.75,37.75,608.40504789558
114,37.75,619.88263221964
114.25,37.75,623.38201138161
114.5,37.75,630.37504178944
114.75,37.75,625.65492245862
115,37.75,635.2559926115
115.25,37.75,637.08088837851
115.5,37.75,632.01419888559
115.75,37.75,640.59166375142
116,37.75,639.33352294062
116.25,37.75,620.52927716843
116.5,37.75,591.49557155767
116.75,37.75,572.16858279654
117,37.75,571.55360176072
117.25,37.75,590.73742997094
117.5,37.75,637.08776997356
117.75,37.75,696.3839171942
118,37.75,746.42477438261
118.25,37.75,792.83024346203
118.5,37.75,806.44349248439
118.75,37.75,784.14429551454
119,37.75,770.3039080384
119.25,37.75,758.65378422957
119.5,37.75,747.27318819832
119.75,37.75,728.1515783805
120,37.75,702.85186931497
120.25,37.75,661.27124497334
120.5,37.75,635.73277145321
120.75,37.75,609.67435621807
121,37.75,591.76329145441
121.25,37.75,562.69346612922
121.5,37.75,535.95753179935
121.75,37.75,516.92552155824
104.5,38,628.04782926835
104.75,38,672.52287482873
105,38,695.51811728449
105.25,38,716.85087623724
105.5,38,830.18793036324
105.75,38,896.15021771099
106,38,873.9867546126
106.25,38,856.54243552003
106.5,38,805.21782571409
106.75,38,779.14842065942
107,38,748.84030191797
107.25,38,717.19236429326
107.5,38,696.66232661146
107.75,38,701.21629412242
108,38,726.07410499701
108.25,38,762.97295725677
108.5,38,800.48890061295
108.75,38,831.34109874266
109,38,850.12273420131
109.25,38,852.70673638045
109.5,38,854.02494764213
109.75,38,852.39922779514
110,38,841.72819677043
110.25,38,836.18267412041
110.5,38,819.83880209789
110.75,38,790.08325113218
111,38,764.9745482421
111.25,38,733.38149466459
111.5,38,702.69987272756
111.75,38,674.31266835374
112,38,642.18421468649
112.25,38,616.11494596836
112.5,38,593.62839252077
112.75,38,571.88221509685
113,38,555.74707410802
113.25,38,582.24874898154
113.5,38,592.94863193811
113.75,38,598.32557279192
114,38,608.50852610569
114.25,38,602.99296085395
114.5,38,603.57463983071
114.75,38,607.61137349811
115,38,610.62176215042
115.25,38,616.66523035239
115.5,38,617.03902757983
115.75,38,644.26388826345
116,38,663.87515104781
116.25,38,652.0985514108
116.5,38,616.43191693429
116.75,38,590.54077926048
117,38,579.73855616414
117.25,38,593.18638582412
117.5,38,630.11585848994
117.75,38,684.46448420875
118,38,729.12714872136
118.25,38,758.76161393038
118.5,38,768.31822373763
118.75,38,756.43380937351
119,38,751.38971397419
119.25,38,750.98550549559
119.5,38,738.570601222
119.75,38,721.0540335494
120,38,697.63269878072
120.25,38,662.0916488797
120.5,38,621.43894198669
120.75,38,585.86791607414
121,38,557.03284322301
121.25,38,537.50562190672
121.5,38,514.3545365909
104.25,38.25,741.9179511284
104.5,38.25,612.06616643654
104.75,38.25,657.12250972614
105,38.25,681.55274432954
105.25,38.25,699.14072287085
105.5,38.25,902.95790262759
105.75,38.25,886.26817984653
106,38.25,823.05179666227
106.25,38.25,810.29122525856
106.5,38.25,793.14323856586
106.75,38.25,774.33531630478
107,38.25,755.44134384295
107.25,38.25,737.28849448952
107.5,38.25,726.50476969539
107.75,38.25,731.68620566227
108,38.25,750.90809372699
108.25,38.25,780.50601166762
108.5,38.25,806.21852633042
108.75,38.25,831.31351998466
109,38.25,844.00469692384
109.25,38.25,848.4424847232
109.5,38.25,847.82315764135
109.75,38.25,844.90862341463
110,38.25,832.99140250157
110.25,38.25,819.30893674642
110.5,38.25,801.64315596069
110.75,38.25,770.37591429652
111,38.25,742.30443484657
111.25,38.25,713.23329727539
111.5,38.25,681.08127396799
111.75,38.25,649.62408526771
112,38.25,625.35045333083
112.25,38.25,600.42792507717
112.5,38.25,576.98698903094
112.75,38.25,554.31751854028
113,38.25,537.2095526728
113.25,38.25,563.14534920957
113.5,38.25,572.87919715438
113.75,38.25,574.45047827422
114,38.25,581.91739908533
114.25,38.25,584.67709871855
114.5,38.25,584.5966701576
114.75,38.25,585.26060842738
115,38.25,586.79683722141
115.25,38.25,592.44180470283
115.5,38.25,601.47662740069
115.75,38.25,632.2058811095
116,38.25,679.45487819413
116.25,38.25,670.41856175165
116.5,38.25,620.26648680212
116.75,38.25,589.34425811595
117,38.25,578.20201101221
117.25,38.25,592.48063210957
117.5,38.25,615.3145358282
117.75,38.25,662.27560006846
118,38.25,706.42955768919
118.25,38.25,737.90867642626
118.5,38.25,751.46295803333
118.75,38.25,750.47316086262
119,38.25,744.52299135876
119.25,38.25,740.06104015216
119.5,38.25,727.16062812204
119.75,38.25,705.21280594938
120,38.25,684.34641595695
120.25,38.25,657.50033984644
120.5,38.25,621.83359695937
120.75,38.25,560.91093599105
121,38.25,536.77870109412
121.25,38.25,520.62914366559
104.25,38.5,587.49555886607
104.5,38.5,598.57365378532
104.75,38.5,618.368021852
105,38.5,666.24078943152
105.25,38.5,857.08473099587
105.5,38.5,852.17046640673
105.75,38.5,845.23804117399
106,38.5,860.28911998659
106.25,38.5,819.29343059754
106.5,38.5,802.95197527089
106.75,38.5,785.30144032772
107,38.5,771.03616820791
107.25,38.5,759.53776942166
107.5,38.5,753.67795666133
107.75,38.5,760.83932822857
108,38.5,776.52004488088
108.25,38.5,797.5892153244
108.5,38.5,817.83649455327
108.75,38.5,832.25591161342
109,38.5,838.76959867187
109.25,38.5,840.30357905167
109.5,38.5,838.88984249021
109.75,38.5,845.33713365356
110,38.5,819.92333562144
110.25,38.5,804.29170013005
110.5,38.5,772.57282704116
110.75,38.5,749.95243685896
111,38.5,721.28903029368
111.25,38.5,691.56185329555
111.5,38.5,656.86678707369
111.75,38.5,634.32414079396
112,38.5,610.95473031405
112.25,38.5,584.23896218133
112.5,38.5,558.08726710354
112.75,38.5,535.7781990386
113,38.5,522.97154256374
113.25,38.5,546.21422255632
113.5,38.5,553.14521886973
113.75,38.5,559.84907156016
114,38.5,554.94358922207
114.25,38.5,573.99934071867
114.5,38.5,572.38385030241
114.75,38.5,568.97625864208
115,38.5,567.7903605417
115.25,38.5,576.18422996544
115.5,38.5,578.18193844814
115.75,38.5,595.00997812143
116,38.5,617.23840096132
116.25,38.5,613.59431949496
116.5,38.5,590.36826816544
116.75,38.5,566.98835019466
117,38.5,559.50112747583
117.25,38.5,558.7963298884
117.5,38.5,587.07775932667
117.75,38.5,639.84092751119
118,38.5,692.28494779552
118.25,38.5,730.04507667981
118.5,38.5,749.47520864827
118.75,38.5,752.49036668078
119,38.5,752.16769573179
119.25,38.5,739.64270782686
119.5,38.5,724.01565054529
119.75,38.5,701.91210628135
120,38.5,679.01444927227
120.25,38.5,652.26352425671
120.5,38.5,614.30718702354
120.75,38.5,568.09746765389
121,38.5,518.6299791187
121.25,38.5,501.95538725736
104,38.75,685.93300198954
104.25,38.75,453.68291281752
104.5,38.75,583.85875839373
104.75,38.75,600.32189736182
105,38.75,643.1062474785
105.25,38.75,853.56957640546
105.5,38.75,847.79394219665
105.75,38.75,916.98867132936
106,38.75,890.94071578732
106.25,38.75,874.72031231046
106.5,38.75,841.40832111832
106.75,38.75,826.43855664778
107,38.75,805.13404573742
107.25,38.75,789.77887773762
107.5,38.75,778.15859821717
107.75,38.75,786.08373807541
108,38.75,802.48860879192
108.25,38.75,819.23691097751
108.5,38.75,833.07711004165
108.75,38.75,837.46136281528
109,38.75,836.27060685935
109.25,38.75,836.08159549185
