,,,,,,,,sediments,,,,upper crust,,,,,,,,middle crust,,,,lower crust,,,,,,,,,,,,,,
,,thickness,,,,,,conductivity,production,temperature,Q,conductivity,,temperature,Q,conductivity,production,temperature,Q,conductivity,production,temperature,Q,conductivity,production,temperature,Q,,,,,,,,,,,
,,Sediments,UC,MC,LC,SEDI_conductivity,surface_heat_flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LM_Thickness,Thermal_LAB,
100.00 ,30.00 ,NAN,NAN,NAN,NAN,2.38 ,NAN,2.40 ,1.00 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.25 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.01 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
117.25 ,33.50 ,1.97 ,17.07 ,10.55 ,2.28 ,2.42 ,62.59161579,2.40 ,1.35 ,50.20 ,60.63 ,3.00 ,1.00 ,268.70 ,48.63 ,2.50 ,0.40 ,365.23 ,46.60 ,2.50 ,0.30 ,555.13 ,34.65 ,2.00 ,0.20 ,594.45 ,34.42 ,82.00 ,#REF!,3.27 ,8.60 ,3.53 ,70.51 ,8.40 ,-8.60 ,83.00 ,114.87 ,0.599475806
117.50 ,33.50 ,1.98 ,17.03 ,9.80 ,2.68 ,2.45 ,64.49357137,2.40 ,1.35 ,52.17 ,62.51 ,3.00 ,1.00 ,278.21 ,50.51 ,2.50 ,0.40 ,377.76 ,48.50 ,2.50 ,0.30 ,562.07 ,35.96 ,2.00 ,0.20 ,609.86 ,35.69 ,77.34 ,#REF!,3.27 ,8.92 ,3.45 ,76.18 ,8.73 ,-8.92 ,78.20 ,109.68 ,0.602254777
117.75 ,33.50 ,2.10 ,16.99 ,9.12 ,2.87 ,2.48 ,65.97591753,2.40 ,1.35 ,56.52 ,63.87 ,3.00 ,1.00 ,288.01 ,51.87 ,2.50 ,0.40 ,389.55 ,49.88 ,2.50 ,0.30 ,566.50 ,36.91 ,2.00 ,0.20 ,619.05 ,36.62 ,74.37 ,#REF!,3.27 ,9.16 ,3.40 ,80.43 ,8.97 ,-9.16 ,75.14 ,106.22 ,0.609468566
118.00 ,33.50 ,2.40 ,16.91 ,9.25 ,2.66 ,2.51 ,67.35378956,2.40 ,1.35 ,65.84 ,64.95 ,3.00 ,1.00 ,301.64 ,52.95 ,2.50 ,0.40 ,403.62 ,50.99 ,2.50 ,0.30 ,587.21 ,37.65 ,2.00 ,0.20 ,636.85 ,37.39 ,70.95 ,#REF!,3.27 ,9.35 ,3.32 ,84.05 ,9.17 ,-9.35 ,71.63 ,102.85 ,0.618695383
118.25 ,33.50 ,2.63 ,16.79 ,9.33 ,2.46 ,2.53 ,69.06026225,2.40 ,1.35 ,73.81 ,66.43 ,3.00 ,1.00 ,315.52 ,54.43 ,2.50 ,0.40 ,418.02 ,52.51 ,2.50 ,0.30 ,608.72 ,38.67 ,2.00 ,0.20 ,655.92 ,38.43 ,67.04 ,#REF!,3.26 ,9.61 ,3.22 ,89.08 ,9.44 ,-9.61 ,67.64 ,98.85 ,0.62676307
118.50 ,33.50 ,2.95 ,16.65 ,9.39 ,2.22 ,2.53 ,71.32727179,2.40 ,1.35 ,85.33 ,68.37 ,3.00 ,1.00 ,334.82 ,56.37 ,2.50 ,0.40 ,437.95 ,54.51 ,2.50 ,0.30 ,637.33 ,40.02 ,2.00 ,0.20 ,681.48 ,39.80 ,62.17 ,#REF!,3.26 ,9.95 ,3.09 ,95.90 ,9.79 ,-9.95 ,62.66 ,93.87 ,0.637868039
118.75 ,33.50 ,3.26 ,16.47 ,9.44 ,1.97 ,2.53 ,73.87230304,2.40 ,1.35 ,97.46 ,70.61 ,3.00 ,1.00 ,355.89 ,58.61 ,2.50 ,0.40 ,459.12 ,56.82 ,2.50 ,0.30 ,668.40 ,41.56 ,2.00 ,0.20 ,709.12 ,41.37 ,57.14 ,#REF!,3.26 ,10.34 ,2.95 ,103.99 ,10.20 ,-10.34 ,57.54 ,88.68 ,0.649210154
119.00 ,33.50 ,3.58 ,16.31 ,9.55 ,1.70 ,2.53 ,75.63609588,2.40 ,1.35 ,109.24 ,72.06 ,3.00 ,1.00 ,373.46 ,60.06 ,2.50 ,0.40 ,475.63 ,58.33 ,2.50 ,0.30 ,692.90 ,42.56 ,2.00 ,0.20 ,728.91 ,42.39 ,53.89 ,#REF!,3.26 ,10.60 ,2.86 ,109.43 ,10.46 ,-10.60 ,54.24 ,85.38 ,0.660337683
119.25 ,33.50 ,3.86 ,16.19 ,9.67 ,1.44 ,2.58 ,74.4323797,2.40 ,1.35 ,115.38 ,70.58 ,3.00 ,1.00 ,373.69 ,58.58 ,2.50 ,0.40 ,470.54 ,56.90 ,2.50 ,0.30 ,684.96 ,41.51 ,2.00 ,0.20 ,714.65 ,41.36 ,56.60 ,#REF!,3.26 ,10.34 ,2.93 ,104.01 ,10.20 ,-10.34 ,57.00 ,88.15 ,0.669918511
119.50 ,33.50 ,4.17 ,16.10 ,9.82 ,1.21 ,2.64 ,72.71695549,2.40 ,1.35 ,121.40 ,68.55 ,3.00 ,1.00 ,371.59 ,56.55 ,2.50 ,0.40 ,462.98 ,54.91 ,2.50 ,0.30 ,672.97 ,40.08 ,2.00 ,0.20 ,697.12 ,39.96 ,60.35 ,#REF!,3.26 ,9.99 ,3.01 ,96.76 ,9.84 ,-9.99 ,60.82 ,92.12 ,0.67907291
119.75 ,33.50 ,4.87 ,16.04 ,9.96 ,1.06 ,2.73 ,70.58268817,2.40 ,1.35 ,136.58 ,65.71 ,3.00 ,1.00 ,375.43 ,53.71 ,2.50 ,0.40 ,460.84 ,52.10 ,2.50 ,0.30 ,662.44 ,38.08 ,2.00 ,0.20 ,682.52 ,37.98 ,65.04 ,#REF!,3.26 ,9.49 ,3.09 ,87.05 ,9.33 ,-9.49 ,65.60 ,97.53 ,0.695074606
120.00 ,33.50 ,5.73 ,16.01 ,10.08 ,0.94 ,2.81 ,69.69388281,2.40 ,1.35 ,157.18 ,63.96 ,3.00 ,1.00 ,389.03 ,51.96 ,2.50 ,0.40 ,471.10 ,50.36 ,2.50 ,0.30 ,668.12 ,36.86 ,2.00 ,0.20 ,685.49 ,36.76 ,66.87 ,#REF!,3.26 ,9.19 ,3.07 ,81.39 ,9.02 ,-9.19 ,67.49 ,100.25 ,0.712695803
120.25 ,33.50 ,6.37 ,16.05 ,10.10 ,0.84 ,2.90 ,68.92335976,2.40 ,1.35 ,171.51 ,62.55 ,3.00 ,1.00 ,397.73 ,50.55 ,2.50 ,0.40 ,478.33 ,48.93 ,2.50 ,0.30 ,669.87 ,35.87 ,2.00 ,0.20 ,684.96 ,35.79 ,68.74 ,#REF!,3.26 ,8.95 ,3.08 ,76.98 ,8.77 ,-8.95 ,69.41 ,102.78 ,0.725896888
120.50 ,33.50 ,6.55 ,16.26 ,10.14 ,0.77 ,2.98 ,68.32232774,2.40 ,1.35 ,174.31 ,61.78 ,3.00 ,1.00 ,397.41 ,49.78 ,2.50 ,0.40 ,480.71 ,48.07 ,2.50 ,0.30 ,669.55 ,35.35 ,2.00 ,0.20 ,683.15 ,35.28 ,69.94 ,#REF!,3.26 ,8.82 ,3.08 ,74.69 ,8.64 ,-8.82 ,70.65 ,104.37 ,0.727773312
120.75 ,33.50 ,6.40 ,16.49 ,10.15 ,0.79 ,3.03 ,70.70939868,2.40 ,1.35 ,177.00 ,64.31 ,3.00 ,1.00 ,410.24 ,52.31 ,2.50 ,0.40 ,502.68 ,50.51 ,2.50 ,0.30 ,701.58 ,37.16 ,2.00 ,0.20 ,716.17 ,37.08 ,62.98 ,#REF!,3.26 ,9.27 ,2.92 ,83.01 ,9.11 ,-9.27 ,63.53 ,97.36 ,0.722378523
121.00 ,33.50 ,6.14 ,16.71 ,10.16 ,0.75 ,3.08 ,70.53419317,2.40 ,1.35 ,169.97 ,64.39 ,3.00 ,1.00 ,403.53 ,52.39 ,2.50 ,0.40 ,500.47 ,50.51 ,2.50 ,0.30 ,699.59 ,37.24 ,2.00 ,0.20 ,713.58 ,37.16 ,63.12 ,#REF!,3.26 ,9.29 ,2.93 ,83.38 ,9.13 ,-9.29 ,63.66 ,97.44 ,0.715964207
121.25 ,33.50 ,5.66 ,17.00 ,10.00 ,0.80 ,3.09 ,69.67602495,2.40 ,1.35 ,155.40 ,64.01 ,3.00 ,1.00 ,387.45 ,52.01 ,2.50 ,0.40 ,489.56 ,50.01 ,2.50 ,0.30 ,683.60 ,37.01 ,2.00 ,0.20 ,698.31 ,36.93 ,65.17 ,#REF!,3.26 ,9.23 ,3.01 ,82.23 ,9.07 ,-9.23 ,65.76 ,99.22 ,0.70543308
121.50 ,33.50 ,5.38 ,17.15 ,10.00 ,0.78 ,3.12 ,69.84871135,2.40 ,1.35 ,148.38 ,64.47 ,3.00 ,1.00 ,382.27 ,52.47 ,2.50 ,0.40 ,488.19 ,50.41 ,2.50 ,0.30 ,683.84 ,37.35 ,2.00 ,0.20 ,698.36 ,37.27 ,64.57 ,#REF!,3.26 ,9.32 ,3.01 ,83.80 ,9.15 ,-9.32 ,65.14 ,98.45 ,0.698849437
121.75 ,33.50 ,5.51 ,17.26 ,10.00 ,0.78 ,3.14 ,69.77851109,2.40 ,1.35 ,151.62 ,64.27 ,3.00 ,1.00 ,384.70 ,52.27 ,2.50 ,0.40 ,492.46 ,50.17 ,2.50 ,0.30 ,687.13 ,37.22 ,2.00 ,0.20 ,701.53 ,37.14 ,64.45 ,#REF!,3.26 ,9.29 ,2.99 ,83.23 ,9.12 ,-9.29 ,65.02 ,98.56 ,0.700429996
122.00 ,33.50 ,5.19 ,17.40 ,10.00 ,1.00 ,3.21 ,63.24272905,2.40 ,1.35 ,129.14 ,58.05 ,3.00 ,1.00 ,337.36 ,46.05 ,2.50 ,0.40 ,434.51 ,43.89 ,2.50 ,0.30 ,604.09 ,32.89 ,2.00 ,0.20 ,620.48 ,32.79 ,82.90 ,#REF!,3.27 ,8.20 ,3.40 ,63.79 ,7.99 ,-8.20 ,83.98 ,117.57 ,0.689642622
122.25 ,33.50 ,5.04 ,17.65 ,10.00 ,1.00 ,3.25 ,64,2.40 ,1.35 ,127.27 ,58.96 ,3.00 ,1.00 ,339.11 ,46.96 ,2.50 ,0.40 ,442.74 ,44.70 ,2.50 ,0.30 ,615.53 ,33.55 ,2.00 ,0.20 ,632.26 ,33.45 ,79.85 ,#REF!,3.27 ,8.36 ,3.34 ,66.59 ,8.16 ,-8.36 ,80.83 ,114.52 ,0.684582082
122.50 ,33.50 ,4.93 ,17.69 ,10.00 ,1.00 ,3.24 ,64,2.40 ,1.35 ,124.60 ,59.07 ,3.00 ,1.00 ,336.88 ,47.07 ,2.50 ,0.40 ,441.44 ,44.80 ,2.50 ,0.30 ,614.62 ,33.63 ,2.00 ,0.20 ,631.38 ,33.53 ,79.76 ,#REF!,3.27 ,8.38 ,3.34 ,66.93 ,8.18 ,-8.38 ,80.73 ,114.35 ,0.682048959
122.75 ,33.50 ,NAN,NAN,NAN,NAN,2.90 ,64,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
123.00 ,33.50 ,NAN,NAN,NAN,NAN,NAN,64,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
123.25 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
123.50 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
123.75 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
124.00 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
124.25 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
124.50 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
124.75 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
125.00 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
125.25 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
125.50 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
125.75 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
126.00 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
126.25 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
126.50 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
126.75 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
127.00 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
127.25 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
127.50 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
127.75 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
128.00 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
128.25 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
128.50 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
128.75 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
129.00 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
129.25 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
129.50 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
129.75 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
130.00 ,33.50 ,NAN,NAN,NAN,NAN,NAN,NAN,2.40 ,1.35 ,#VALUE!,#VALUE!,3.00 ,1.00 ,#VALUE!,#VALUE!,2.50 ,0.40 ,#VALUE!,#VALUE!,2.50 ,0.30 ,#VALUE!,#VALUE!,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
100.00 ,33.75 ,3.12 ,25.87 ,26.74 ,NAN,NAN,43.84353899,2.40 ,1.35 ,54.27 ,40.72 ,3.00 ,1.00 ,193.16 ,28.72 ,2.50 ,0.40 ,337.12 ,23.17 ,2.50 ,0.30 ,542.10 ,21.77 ,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
100.25 ,33.75 ,3.35 ,25.62 ,26.24 ,NAN,1.63 ,44.56918247,2.40 ,1.35 ,59.09 ,41.22 ,3.00 ,1.00 ,199.95 ,29.22 ,2.50 ,0.40 ,344.27 ,23.77 ,2.50 ,0.30 ,552.43 ,22.09 ,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
100.50 ,33.75 ,3.58 ,25.32 ,25.66 ,NAN,1.57 ,45.54234884,2.40 ,1.35 ,64.29 ,41.96 ,3.00 ,1.00 ,208.15 ,29.96 ,2.50 ,0.40 ,353.64 ,24.64 ,2.50 ,0.30 ,567.02 ,22.57 ,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
100.75 ,33.75 ,3.73 ,25.05 ,25.13 ,NAN,1.54 ,46.89333275,2.40 ,1.35 ,69.04 ,43.16 ,3.00 ,1.00 ,217.68 ,31.16 ,2.50 ,0.40 ,366.68 ,25.94 ,2.50 ,0.30 ,589.55 ,23.38 ,2.00 ,0.20 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
